,Company Name,SCM Practices,Supplier Count,Inventory Turnover Ratio,Lead Time (days),Order Fulfillment Rate (%),Customer Satisfaction (%),Technology Utilized,Environmental Impact Score,Supply Chain Agility,Supplier Lead Time Variability (days),Inventory Accuracy (%),Transportation Cost Efficiency (%),Supply Chain Integration Level,Sustainability Practices,Supply Chain Complexity Index,Cost of Goods Sold (COGS),Operational Efficiency Score,Revenue Growth Rate out of (15),Supply Chain Risk (%),Supplier Collaboration Level,Supply Chain Resilience Score,Supplier Relationship Score,Total Implementation Cost,Carbon Emissions (kg CO2e),Recycling Rate (%),Energy Consumption (MWh),Use of Renewable Energy (%),Green Packaging Usage (%),Ticker
342,MRF Tyres,Demand-Driven SCM,1300000.0,6.0,10.0,92.0,90.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$800B,85.0,10.0,8.0,High,90.0,85.0,90372541,462000,61,271000,56,46,
343,CEAT,Vendor Managed Inventory,200.0,6.0,15.0,91.0,91.0,"ERP, AI, Blockchain",,Medium,5.0,95.0,85.0,Medium,Advanced,Medium,$300B,85.0,10.0,10.0,Medium,85.0,80.0,65812634,463000,62,271500,57,47,CEATLTD.NS
344,Balkrishna Industries,Vendor Managed Inventory,200.0,4.0,3.0,97.0,90.0,"AI, Robotics, Blockchain",,High,1.0,98.0,90.0,High,Advanced,High,"$1,200B",82.0,18.0,5.0,High,90.0,88.0,103568238,464000,63,272000,58,48,BALKRISIND.NS
345,ATG (Alliance Tire Group),Vendor Managed Inventory,500.0,4.2,12.0,91.0,89.0,"ERP, AI, Blockchain",,High,3.0,97.0,85.0,High,Advanced,Medium,$800B,81.0,11.0,10.0,High,88.0,85.0,102325206,465000,64,272500,59,49,
346,Titan International,Lean Manufacturing,150.0,4.5,10.0,94.0,88.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,High,$500B,85.0,12.0,7.0,High,90.0,85.0,31288563,466000,65,273000,60,50,TWI
347,Trelleborg,Lean Manufacturing,250.0,5.0,11.0,91.0,87.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$600B,85.0,11.0,10.0,High,88.0,85.0,56882319,467000,66,273500,61,51,TBABY
348,Camso,Lean Manufacturing,300.0,4.5,12.0,91.0,88.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,11506306,468000,67,274000,62,52,
349,Carlstar Group,Lean Manufacturing,100000.0,4.0,10.0,90.0,85.0,"ERP, AI, Blockchain",,High,3.0,98.0,88.0,High,Advanced,Low,$700B,85.0,11.0,8.0,High,88.0,85.0,33999534,469000,68,274500,63,53,
350,Kenda Tires,Agile SCM,200.0,5.0,22.0,89.0,85.0,"ERP, AI, Blockchain",,Medium,5.0,96.0,85.0,Medium,Advanced,Medium,$900B,85.0,9.0,15.0,Medium,85.0,80.0,95534049,470000,69,275000,64,54,
351,Maxxis,Lean Manufacturing,10000.0,5.8,18.0,90.0,92.0,"ERP, AI, Robotics",,High,5.0,97.0,85.0,High,Advanced,Medium,$900B,80.0,11.0,10.0,Medium,85.0,85.0,197776,471000,70,275500,65,55,
352,Federal Corporation,Lean Manufacturing,1000000.0,5.5,18.0,88.0,88.0,"ERP, JIT, Robotics",,High,5.0,95.0,85.0,High,Advanced,Medium,$700B,80.0,10.0,12.0,Medium,85.0,80.0,102081472,472000,60,276000,50,56,SFDL
353,Nankang Rubber Tire,Agile SCM,200.0,4.0,18.0,87.0,89.0,"ERP, AI, Robotics",,Medium,6.0,95.0,85.0,Medium,Advanced,Medium,$500B,85.0,9.0,15.0,Medium,85.0,80.0,23614650,473000,61,276500,51,57,2101.TW
354,Delinte,Sustainable SCM,300.0,7.7,10.0,93.0,90.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,Medium,$800B,85.0,10.0,8.0,High,90.0,85.0,10986869,474000,62,277000,52,58,
355,Toyama,Agile SCM,150.0,9.0,14.0,90.0,90.0,"ERP, AI, Blockchain",,Medium,4.0,97.0,85.0,Medium,Advanced,Medium,$800B,82.0,9.0,12.0,Medium,85.0,85.0,60084390,475000,63,277500,53,59,7184.T
356,Lexani,Lean Manufacturing,100.0,2.0,8.0,94.0,88.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,Medium,$700B,81.0,12.0,7.0,High,90.0,85.0,25827439,476000,64,278000,54,60,
357,Riken,Agile SCM,100.0,1.0,15.0,91.0,91.0,"ERP, AI, Robotics",,High,5.0,97.0,85.0,Medium,Advanced,Medium,$800B,85.0,10.0,12.0,Medium,85.0,85.0,31378292,477000,65,278500,55,40,6209.T
358,Roadstone,Demand-Driven SCM,300.0,7.0,4.0,95.0,88.0,"AI, ERP, Blockchain",,High,1.0,98.0,88.0,High,Advanced,High,$300B,85.0,12.0,5.0,High,90.0,85.0,86881846,478000,66,279000,56,41,
359,Arisun,Agile SCM,400.0,8.0,15.0,95.0,91.0,"ERP, AI, Blockchain",,High,10.0,95.0,80.0,High,Advanced,Medium,$1000B,85.0,8.0,12.0,Medium,88.0,85.0,40163713,479000,67,279500,57,42,
360,Greenball,Lean Manufacturing,400.0,5.0,12.0,89.0,89.0,"ERP, AI, Robotics",,High,4.0,97.0,85.0,High,Advanced,Medium,$400B,85.0,10.0,10.0,Medium,85.0,80.0,21900339,480000,68,280000,58,43,
361,Doublestar,Agile SCM,300.0,5.8,8.0,94.0,90.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,Medium,$600B,85.0,12.0,7.0,High,90.0,85.0,3331069,481000,69,280500,59,44,000599.SZ
362,Aelous,Lean Manufacturing,150.0,4.0,11.0,90.0,90.0,"ERP, AI, Blockchain",,High,4.0,97.0,88.0,High,Advanced,Medium,$400B,80.0,9.0,10.0,High,87.0,80.0,7468811,482000,70,281000,60,45,
363,Double Coin,Agile SCM,500.0,4.0,9.0,93.0,91.0,"ERP, AI, Blockchain",,High,2.0,97.0,88.0,High,Advanced,Medium,$700B,80.0,10.0,7.0,High,90.0,85.0,87349432,483000,60,281500,61,46,
364,Blue Diamond,Lean Manufacturing,1200.0,6.0,5.0,93.0,87.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$500B,85.0,11.0,5.0,High,90.0,85.0,98208176,484000,61,282000,62,47,BLDV
365,Bridgestone,Vendor Managed Inventory,359.0,4.5,10.0,92.0,93.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$800B,85.0,10.0,8.0,High,90.0,85.0,31530804,485000,62,282500,63,48,5108N.MX
366,Michelin,Efficient Consumer Response,459.0,6.5,10.0,92.0,85.0,"ERP, AI, Blockchain",,High,4.0,98.0,85.0,High,Advanced,Medium,$500B,82.0,12.0,8.0,High,89.0,85.0,55860632,486000,63,283000,64,49,ML.PA
367,Goodyear,Sustainable SCM,876.0,6.0,8.0,94.0,92.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,Medium,$700B,81.0,12.0,7.0,High,90.0,85.0,77498464,487000,64,283500,65,50,GT
368,Continental,Lean Manufacturing,655.0,4.2,20.0,89.0,89.0,"ERP, AI, Blockchain",,Medium,5.0,96.0,85.0,Medium,Advanced,Medium,$900B,85.0,9.0,12.0,Medium,85.0,80.0,48978080,488000,65,284000,50,51,AC.MX
369,Pirelli,Agile SCM,4444.0,4.5,7.0,98.0,89.0,"ERP, AI, Blockchain",,High,1.0,98.0,90.0,High,Advanced,High,$1200B,85.0,12.0,3.0,High,95.0,90.0,1748015,489000,66,284500,51,52,0P1R.IL
370,Yokohama,Lean Manufacturing,433.0,10.0,18.0,87.0,85.0,"ERP, AI, Robotics",,Medium,6.0,95.0,85.0,Medium,Advanced,Medium,$500B,85.0,9.0,15.0,Medium,85.0,80.0,85218478,490000,67,285000,52,53,8045.T
371,Hankook,Agile SCM,12000.0,6.2,9.0,93.0,85.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$900B,85.0,11.0,8.0,High,91.0,85.0,67201058,491000,68,285500,53,54,161390.KS
372,Toyo,Demand-Driven SCM,300.0,4.2,15.0,91.0,88.0,"ERP, AI, Blockchain",,Medium,5.0,95.0,85.0,Medium,Advanced,Medium,$300B,85.0,10.0,10.0,Medium,85.0,80.0,57399770,492000,69,286000,54,55,TOYO
373,Cooper,Lean Manufacturing,200.0,5.0,12.0,91.0,89.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,80.0,11.0,10.0,High,88.0,85.0,21970759,493000,70,286500,55,56,COOP
374,Kumho,Agile SCM,20000.0,6.0,10.0,90.0,88.0,"ERP, AI, Blockchain",,High,5.0,96.0,85.0,High,Advanced,Medium,$350B,80.0,11.0,8.0,High,87.0,85.0,36810848,494000,60,287000,56,57,011785.KS
375,General Tire,Vendor Managed Inventory,500.0,5.0,12.0,88.0,90.0,"AI, ERP, Blockchain",,Medium,4.0,97.0,80.0,Medium,Advanced,Medium,$400B,85.0,8.0,15.0,Medium,80.0,78.0,12984809,495000,61,287500,57,58,
376,Uniroyal,Vendor Managed Inventory,100.0,5.2,12.0,89.0,91.0,"ERP, AI, Robotics",,High,4.0,97.0,85.0,High,Advanced,Medium,$400B,85.0,10.0,10.0,Medium,85.0,80.0,36253448,496000,62,288000,58,59,UNIR
377,BFGoodrich,Agile SCM,200.0,4.2,12.0,90.0,87.0,"ERP, AI, Blockchain",,High,4.0,97.0,85.0,High,Advanced,Medium,$700B,82.0,9.0,8.0,High,88.0,85.0,56224958,497000,63,288500,59,60,
378,Firestone,Agile SCM,20000.0,4.2,14.0,90.0,89.0,"ERP, AI, Blockchain",,Medium,4.0,97.0,85.0,Medium,Advanced,Medium,$800B,81.0,9.0,12.0,Medium,85.0,85.0,70721465,498000,64,289000,60,40,FV-H.V
379,Dunlop,Sustainable SCM,400.0,5.8,10.0,92.0,90.0,"ERP, AI, Blockchain",,High,2.0,97.0,85.0,High,Advanced,Medium,$800B,85.0,11.0,8.0,High,88.0,85.0,100706882,499000,65,289500,61,41,WD
380,Falken,Vendor Managed Inventory,1500.0,4.0,10.0,94.0,88.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,High,$500B,85.0,12.0,7.0,High,90.0,85.0,49913225,500000,66,290000,62,42,FLKI
381,Sumitomo,Just-In-Time,200.0,10.0,14.0,88.0,89.0,"ERP, AI, Robotics",,High,5.0,97.0,85.0,Medium,Advanced,Medium,$500B,85.0,10.0,10.0,Medium,85.0,80.0,6200647,501000,67,290500,63,43,SMFG
382,Giti,Vendor Managed Inventory,500.0,4.0,8.0,94.0,92.0,"ERP, AI, Blockchain",,High,2.0,98.0,85.0,High,Advanced,Medium,$800B,85.0,10.0,5.0,High,90.0,85.0,102512693,502000,68,291000,64,44,600182.SS
383,Linglong,Lean Manufacturing,300.0,6.0,11.0,91.0,88.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$600B,85.0,11.0,10.0,High,88.0,85.0,88409750,503000,69,291500,65,45,601966.SS
384,Sailun,Lean Manufacturing,500.0,5.2,10.0,90.0,89.0,"ERP, AI, Blockchain",,High,3.0,98.0,88.0,High,Advanced,Low,$700B,80.0,11.0,8.0,High,88.0,85.0,48840102,504000,70,292000,50,46,601058.SS
385,Triangle,Lean Manufacturing,250.0,6.0,11.0,90.0,92.0,"ERP, AI, Blockchain",,High,4.0,97.0,88.0,High,Advanced,Medium,$600B,80.0,10.0,8.0,High,88.0,85.0,55848858,505000,60,292500,51,47,HCTI
386,Westlake,Vendor Managed Inventory,300.0,50.0,10.0,93.0,89.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,Medium,$800B,85.0,10.0,8.0,High,90.0,85.0,65293687,506000,61,293000,52,48,WLK
387,Goodride,Agile SCM,250.0,6.2,11.0,90.0,85.0,"ERP, AI, Blockchain",,High,4.0,97.0,88.0,High,Advanced,Medium,$400B,85.0,9.0,10.0,High,87.0,80.0,77264089,507000,62,293500,53,49,
388,Nexen,Vendor Managed Inventory,10000.0,4.2,12.0,91.0,88.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,82.0,11.0,10.0,High,88.0,85.0,73706384,508000,63,294000,54,50,002355.KS
389,Nitto,Agile SCM,100.0,10.0,2.0,98.0,85.0,"AI, Robotics, Blockchain",,High,1.0,99.0,88.0,High,Advanced,High,"$1,500B",81.0,20.0,5.0,High,90.0,85.0,56877184,509000,64,294500,55,51,6145.T
390,Mickey Thompson,Agile SCM,75000.0,5.2,12.0,91.0,90.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,17864558,510000,65,295000,56,52,
391,Dick Cepek,Lean Manufacturing,70000.0,3.5,18.0,87.0,90.0,"ERP, AI, Robotics",,Medium,6.0,95.0,85.0,Medium,Advanced,Medium,$500B,85.0,9.0,15.0,Medium,85.0,80.0,74815223,511000,66,295500,57,53,
392,Interco,Lean Manufacturing,100.0,8.2,12.0,89.0,88.0,"ERP, AI, Robotics",,High,4.0,97.0,85.0,High,Advanced,Medium,$400B,85.0,10.0,10.0,Medium,85.0,80.0,17750765,512000,67,296000,58,54,NCT
393,TBC Brands,Agile SCM,200.0,5.2,18.0,88.0,90.0,"ERP, JIT, Robotics",,High,5.0,95.0,85.0,High,Advanced,Medium,$700B,85.0,10.0,12.0,Medium,85.0,80.0,85871669,513000,68,296500,59,55,
394,Multi-Mile,Lean Manufacturing,500.0,7.0,11.0,91.0,90.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$600B,85.0,11.0,10.0,High,88.0,85.0,58720661,514000,69,297000,60,56,
395,Vanderbilt,Vendor Managed Inventory,300.0,5.5,10.0,92.0,85.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$900B,80.0,11.0,8.0,High,91.0,85.0,100952087,515000,70,297500,61,57,
396,Delta,Lean Manufacturing,300.0,6.0,10.0,90.0,88.0,"ERP, AI, Blockchain",,High,3.0,98.0,88.0,High,Advanced,Low,$700B,80.0,11.0,8.0,High,88.0,85.0,17310853,516000,60,298000,62,58,DAL
397,American Omni Trading,Demand-Driven SCM,500.0,6.0,10.0,92.0,94.0,"ERP, AI, Blockchain",,High,2.0,97.0,85.0,High,Advanced,Medium,$800B,85.0,11.0,8.0,High,88.0,85.0,17569188,517000,61,298500,63,59,
398,Gladiator,Lean Manufacturing,400.0,10.0,10.0,92.0,91.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$800B,85.0,10.0,8.0,High,90.0,85.0,52187216,518000,62,299000,64,60,GLA.XA
399,Ironman,Sustainable SCM,150.0,8.3,20.0,88.0,89.0,"ERP, AI, Robotics",,Medium,5.0,96.0,85.0,Medium,Advanced,Medium,$800B,82.0,10.0,12.0,Medium,85.0,80.0,11726299,519000,63,299500,65,40,
400,O'Reilly Auto Parts,Lean Manufacturing,100.0,6.0,18.0,90.0,87.0,"ERP, AI, Robotics",,High,5.0,97.0,85.0,High,Advanced,Medium,$900B,81.0,11.0,10.0,Medium,85.0,85.0,2503772,520000,64,300000,50,41,
401,AutoZone,Vendor Managed Inventory,200.0,5.0,7.0,98.0,91.0,"AI, ERP, Blockchain",,High,1.0,98.0,92.0,High,Advanced,High,$1500B,85.0,12.0,3.0,High,95.0,90.0,102197323,521000,65,300500,51,42,AZO
402,Advance Auto Parts,Lean Manufacturing,150.0,7.5,10.0,93.0,89.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,Medium,$800B,85.0,10.0,8.0,High,90.0,85.0,1043234,522000,66,301000,52,43,AAP
403,NAPA Auto Parts,Vendor Managed Inventory,20000.0,6.0,12.0,91.0,88.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,3379570,523000,67,301500,53,44,
404,Pep Boys,Agile SCM,100.0,6.0,22.0,89.0,85.0,"ERP, AI, Blockchain",,Medium,5.0,96.0,85.0,Medium,Advanced,Medium,$900B,85.0,9.0,15.0,Medium,85.0,80.0,90586460,524000,68,302000,54,45,
405,Carquest,Lean Manufacturing,1300000.0,4.0,10.0,94.0,89.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,High,$500B,85.0,12.0,7.0,High,90.0,85.0,4981506,525000,69,302500,55,46,
406,Meineke,Agile SCM,200.0,4.2,15.0,91.0,88.0,"ERP, AI, Blockchain",,Medium,5.0,95.0,85.0,Medium,Advanced,Medium,$300B,80.0,10.0,10.0,Medium,85.0,80.0,94015782,526000,70,303000,56,47,
407,Midas,Sustainable SCM,300.0,4.5,11.0,90.0,90.0,"ERP, AI, Blockchain",,High,4.0,97.0,88.0,High,Advanced,Medium,$400B,80.0,9.0,10.0,High,87.0,80.0,65732490,527000,60,303500,57,48,438740.KS
408,Firestone Complete Auto Care,Lean Manufacturing,100.0,5.0,20.0,88.0,93.0,"ERP, AI, Robotics",,Medium,5.0,96.0,85.0,Medium,Advanced,Medium,$800B,85.0,10.0,12.0,Medium,85.0,80.0,105071546,528000,61,304000,58,49,
409,Goodyear Auto Service,Agile SCM,400.0,4.5,12.0,91.0,85.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,86966282,529000,62,304500,59,50,
410,Jiffy Lube,Lean Manufacturing,150.0,4.0,12.0,89.0,90.0,"ERP, AI, Robotics",,High,4.0,97.0,85.0,High,Advanced,Medium,$400B,82.0,10.0,10.0,Medium,85.0,80.0,107219265,530000,63,305000,60,51,
411,Valvoline Instant Oil Change,Vendor Managed Inventory,150.0,5.0,11.0,91.0,88.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$600B,81.0,11.0,10.0,High,88.0,85.0,30503181,531000,64,305500,61,52,
412,Monro Auto Service and Tire Centers,Agile SCM,100.0,5.8,7.0,98.0,85.0,"ERP, AI, Blockchain",,High,1.0,98.0,90.0,High,Advanced,High,$1200B,85.0,12.0,3.0,High,95.0,90.0,48487261,532000,65,306000,62,53,
413,Big O Tires,Sustainable SCM,300.0,5.5,18.0,88.0,94.0,"ERP, JIT, Robotics",,High,5.0,95.0,85.0,High,Advanced,Medium,$700B,85.0,10.0,12.0,Medium,85.0,80.0,107665884,533000,66,306500,63,54,
414,Les Schwab Tire Centers,Vendor Managed Inventory,150.0,4.0,12.0,91.0,91.0,"ERP, AI, Blockchain",,High,3.0,97.0,85.0,High,Advanced,Medium,$800B,85.0,11.0,10.0,High,88.0,85.0,30773483,534000,67,307000,64,55,
415,Discount Tire,Just-In-Time,500.0,7.7,11.0,90.0,89.0,"ERP, AI, Blockchain",,High,4.0,97.0,88.0,High,Advanced,Medium,$400B,85.0,9.0,10.0,High,87.0,80.0,38503932,535000,68,307500,65,56,
416,Tire Kingdom,Lean Manufacturing,400.0,9.0,14.0,90.0,93.0,"ERP, JIT, Robotics",,High,5.0,98.0,85.0,High,Advanced,Medium,$700B,85.0,10.0,10.0,Medium,85.0,80.0,53007837,536000,69,308000,50,57,
417,NTB - National Tire & Battery,Agile SCM,300.0,2.0,7.0,99.0,88.0,"AI, ERP, Blockchain",,High,2.0,98.0,92.0,High,Advanced,Low,$1200B,80.0,15.0,3.0,High,95.0,90.0,53892569,537000,70,308500,51,58,
418,America's Tire,Demand-Driven SCM,300.0,1.0,10.0,93.0,93.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,Medium,$800B,80.0,10.0,8.0,High,90.0,85.0,76246547,538000,60,309000,52,59,
419,Mavis Discount Tire,Agile SCM,100.0,7.0,12.0,91.0,92.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,108403438,539000,61,309500,53,60,
420,Tuffy Tire & Auto Service,Agile SCM,300.0,8.0,7.0,98.0,89.0,"ERP, AI, Blockchain",,High,1.0,98.0,90.0,High,Advanced,High,$1200B,85.0,12.0,3.0,High,95.0,90.0,103859637,540000,62,310000,54,40,
421,Precision Tune Auto Care,Agile SCM,300.0,7.0,11.0,90.0,91.0,"ERP, AI, Blockchain",,High,4.0,97.0,88.0,High,Advanced,Medium,$400B,82.0,9.0,10.0,High,87.0,80.0,107944666,541000,63,310500,55,41,
422,Mr. Tire Auto Service Centers,Cross-Docking,10000.0,5.2,9.0,92.0,90.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$800B,81.0,12.0,8.0,High,88.0,85.0,60779109,542000,64,311000,56,42,
423,Hibdon Tires Plus,Agile SCM,20000.0,7.5,2.0,98.0,90.0,"AI, Robotics, Blockchain",,High,1.0,99.0,88.0,High,Advanced,High,"$1,500B",85.0,20.0,5.0,High,90.0,85.0,34907128,543000,65,311500,57,43,
424,Tire Warehouse,Lean Manufacturing,500.0,10.5,15.0,91.0,92.0,"ERP, AI, Robotics",,High,5.0,97.0,85.0,Medium,Advanced,Medium,$800B,85.0,10.0,12.0,Medium,85.0,85.0,78110974,544000,66,312000,58,44,
425,Town Fair Tire,Just-In-Time,200.0,5.8,8.0,94.0,94.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,Medium,$600B,85.0,12.0,7.0,High,90.0,85.0,27345821,545000,67,312500,59,45,
426,Tire Barn Warehouse,Agile SCM,100.0,7.0,10.0,92.0,90.0,"ERP, AI, Blockchain",,High,4.0,98.0,85.0,High,Advanced,Medium,$500B,85.0,12.0,8.0,High,89.0,85.0,3584703,546000,68,313000,60,46,
427,Tires Plus,Demand-Driven SCM,150.0,5.2,10.0,92.0,90.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$900B,85.0,11.0,8.0,High,91.0,85.0,90864818,547000,69,313500,61,47,
428,Tire Discounters,Vendor Managed Inventory,250.0,6.0,9.0,93.0,89.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$900B,80.0,11.0,8.0,High,91.0,85.0,10192258,548000,70,314000,62,48,
429,AAA Car Care,Vendor Managed Inventory,400.0,7.2,7.0,98.0,91.0,"AI, ERP, Blockchain",,High,1.0,98.0,92.0,High,Advanced,High,$1500B,80.0,12.0,3.0,High,95.0,90.0,92903550,549000,60,314500,63,49,
430,Big Brand Tire & Service,Vendor Managed Inventory,200.0,6.0,2.0,98.0,90.0,"AI, ERP, Blockchain",,High,1.0,98.0,90.0,High,Advanced,High,$500B,85.0,12.0,5.0,High,90.0,85.0,80337040,550000,61,315000,64,50,
431,Dunn Tire,Lean Manufacturing,20000.0,5.5,10.0,92.0,91.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,High,$800B,85.0,10.0,8.0,High,90.0,85.0,3385358,551000,62,315500,65,51,
432,Belle Tire,Lean Manufacturing,500.0,7.0,15.0,91.0,90.0,"ERP, AI, Blockchain",,Medium,5.0,95.0,85.0,Medium,Advanced,Medium,$300B,82.0,10.0,10.0,Medium,85.0,80.0,106402149,552000,63,316000,50,52,
433,Sullivan Tire and Auto Service,Lean Manufacturing,200.0,4.5,3.0,97.0,89.0,"AI, Robotics, Blockchain",,High,1.0,98.0,90.0,High,Advanced,High,"$1,200B",81.0,18.0,5.0,High,90.0,88.0,82008892,553000,64,316500,51,53,
434,Bruce's Tire,Lean Manufacturing,300.0,10.0,12.0,91.0,88.0,"ERP, AI, Blockchain",,High,3.0,97.0,85.0,High,Advanced,Medium,$800B,82.0,11.0,10.0,High,88.0,85.0,105243378,554000,65,317000,52,54,
435,Plaza Tire Service,Agile SCM,100.0,5.0,10.0,94.0,87.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,High,$500B,81.0,12.0,7.0,High,90.0,85.0,32049004,555000,66,317500,53,55,
436,Fleet Farm,Lean Manufacturing,250.0,6.0,11.0,91.0,88.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$600B,85.0,11.0,10.0,High,88.0,85.0,69739573,556000,67,318000,54,56,
437,Costco Tire Center,Agile SCM,20000.0,5.0,12.0,91.0,85.0,"ERP, AI, Blockchain",,High,3.0,99.0,88.0,High,Advanced,Low,$700B,85.0,11.0,10.0,High,88.0,85.0,73422992,557000,68,318500,55,57,
438,Sam's Club Tire & Battery Center,Lean Manufacturing,150.0,4.2,10.0,90.0,85.0,"ERP, AI, Blockchain",,High,3.0,98.0,88.0,High,Advanced,Low,$700B,85.0,11.0,8.0,High,88.0,85.0,76737384,558000,69,319000,56,58,
439,Sears Auto Center,Cross-Docking,1300000.0,6.5,22.0,89.0,92.0,"ERP, AI, Blockchain",,Medium,5.0,96.0,85.0,Medium,Advanced,Medium,$900B,85.0,9.0,15.0,Medium,85.0,80.0,84504548,559000,70,319500,57,59,
440,Walmart Auto Care Centers,Agile SCM,200.0,7.5,18.0,90.0,88.0,"ERP, AI, Robotics",,High,5.0,97.0,85.0,High,Advanced,Medium,$900B,85.0,11.0,10.0,Medium,85.0,85.0,104157976,560000,60,320000,58,60,
441,Pep Boys,Lean Manufacturing,200.0,5.8,18.0,88.0,89.0,"ERP, JIT, Robotics",,High,5.0,95.0,85.0,High,Advanced,Medium,$700B,80.0,10.0,12.0,Medium,85.0,80.0,69426201,561000,61,320500,59,40,
442,O'Reilly Auto Parts,Agile SCM,500.0,5.0,18.0,87.0,90.0,"ERP, AI, Robotics",,Medium,6.0,95.0,85.0,Medium,Advanced,Medium,$500B,80.0,9.0,15.0,Medium,85.0,80.0,2667868,562000,62,321000,60,41,
443,AutoZone,Sustainable SCM,150.0,5.5,10.0,93.0,90.0,"ERP, AI, Blockchain",,High,2.0,98.0,88.0,High,Advanced,Medium,$800B,85.0,10.0,8.0,High,90.0,85.0,89966607,563000,63,321500,61,42,AZO
444,Advance Auto Parts,Agile SCM,250.0,6.5,14.0,90.0,88.0,"ERP, AI, Blockchain",,Medium,4.0,97.0,85.0,Medium,Advanced,Medium,$800B,85.0,9.0,12.0,Medium,85.0,85.0,94923792,564000,64,322000,62,43,AAP
445,NAPA Auto Parts,Lean Manufacturing,300.0,6.0,8.0,94.0,91.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,Medium,$700B,82.0,12.0,7.0,High,90.0,85.0,95000617,565000,65,322500,63,44,
446,Jiffy Lube,Agile SCM,100000.0,5.0,15.0,91.0,88.0,"ERP, AI, Robotics",,High,5.0,97.0,85.0,Medium,Advanced,Medium,$800B,81.0,10.0,12.0,Medium,85.0,85.0,38673355,566000,66,323000,64,45,
447,Valvoline Instant Oil Change,Demand-Driven SCM,200.0,5.8,4.0,95.0,91.0,"AI, ERP, Blockchain",,High,1.0,98.0,88.0,High,Advanced,High,$300B,85.0,12.0,5.0,High,90.0,85.0,74936359,567000,67,323500,65,46,
448,Meineke,Agile SCM,10000.0,4.0,15.0,95.0,89.0,"ERP, AI, Blockchain",,High,10.0,95.0,80.0,High,Advanced,Medium,$1000B,85.0,8.0,12.0,Medium,88.0,85.0,1722321,568000,68,324000,50,47,
449,Firestone Complete Auto Care,Lean Manufacturing,1000000.0,4.5,12.0,89.0,90.0,"ERP, AI, Robotics",,High,4.0,97.0,85.0,High,Advanced,Medium,$400B,85.0,10.0,10.0,Medium,85.0,80.0,48515839,569000,69,324500,51,48,
450,Goodyear Auto Service,Agile SCM,200.0,5.5,8.0,94.0,90.0,"ERP, AI, Blockchain",,High,2.0,98.0,90.0,High,Advanced,Medium,$600B,85.0,12.0,7.0,High,90.0,85.0,102542787,570000,70,325000,52,49,
